"PMID"	"First author"	"CITY"	"GEOLONG"	"GEOLAT"	"COUNTRY"	"#SAMPLES"		"PMID"
20478067	"Chari R"	"Vancouver"	-123.12	49.25	"Canada"	7		20478067
20479215	"Stange DE"	"Heidelberg"	8.69	49.41	"Germany"	42		20479215
20479398	"Paugh BS"	"Memphis"	-90.05	35.15	"United States"	78		20479398
20479417	"Korshunov A"	"Heidelberg"	8.69	49.41	"Germany"	34		20479417
20486198	"Chang YC"	"Kaohsiung"	120.31	22.62	"Taiwan"	40		20486198
20492709	"Meyniel JP"	"Paris"	2.35	48.85	"France"	32		20492709
20501857	"Duns G"	"Groningen"	6.57	53.22	"The Netherlands"	10		20501857
20505157	"Eide MB"	"Oslo"	10.75	59.91	"Norway"	100		20505157
20505189	"Parkin B"	"Ann Arbor"	-83.74	42.28	"United States"	95		20505189
20505237	"Brosens RP"	"Amsterdam"	4.89	52.37	"Netherlands"	40		20505237
20505728	"Lee W"	"South San Francisco"	-122.41	37.65	"United States"	2		20505728
20508609	"Jï¿?ger R"	"Vienna"	16.37	48.21	"Austria"	9		20508609
20513137	"Pasmant E"	"Paris"	2.35	48.85	"France"	70		20513137
20513529	"Eguchi S"	"Yamaguchi-shi"	131.47	34.19	"Japan"	41		20513529
20513752	"Lilljebjörn H"	"Lund"	13.19	55.71	"Sweden"	23		20513752
20514452	"Han S"	"Seoul"	126.98	37.57	"Korean Republic"	15		20514452
20516122	"Mao X"	"London"	-0.13	51.51	"United Kingdom"	44		20516122
20516441	"Schleiermacher G"	"Paris"	2.35	48.85	"France"	2		20516441
20516456	"Korshunov A"	"Heidelberg"	8.69	49.41	"Germany"	292		20516456
20538793	"Lin TT"	"Cardiff"	-3.18	51.48	"United Kingdom"	10		20538793
20544841	"Cheung KJ"	"Vancouver"	-123.12	49.25	"Canada"	25		20544841
20544844	"Fles R"	"Amsterdam"	4.89	52.37	"Netherlands"	97		20544844
20544847	"Gast A"	"Heidelberg"	8.69	49.41	"Germany"	104		20544847
20548289	"Astolfi A"	"Bologna"	11.34	44.49	"Italy"	25		20548289
20551037	"Parris TZ"	"Goeteborg"	11.97	57.71	"Sweden"	97		20551037
20556744	"Castillo SD"	"Barcelona"	2.16	41.39	"Spain"	4		20556744
20569491	"Lu X"	"North Chicago"	-87.84	42.33	"United States"	302		20569491
20570891	"Hosein AN"	"Montreal"	-73.59	45.51	"Canada"	25		20570891
20570930	"Bax DA"	"Sutton"	-0.2	51.35	"United Kingdom"	63		20570930
20576095	"Jönsson G"	"Lund"	13.19	55.71	"Sweden"	359		20576095
20579941	"Taylor BS"	"New York City"	-74.01	40.71	"United States"	231		20579941
20581869	"Cooke SL"	"Cambridge UK"	0.12	52.21	"United Kingdom"	112		20581869
20587528	"Christensen BC"	"Providence"	-71.41	41.82	"United States"	23		20587528
20591577	"Jin S"	"Tianjin"	117.18	39.14	"China"	63		20591577
20592421	"Russnes HG"	"Oslo"	10.75	59.91	"Norway"	167		20592421
20593488	"Brosens RP"	"Amsterdam"	4.89	52.37	"Netherlands"	46		20593488
20596660	"Kang JU"	"New York City"	-74.01	40.71	"United States"	22		20596660
20601953	"Ernst T"	"Southampton"	-1.4	50.9	"United Kingdom"	156		20601953
20601955	"Barretina J"	"Boston"	-71.06	42.36	"United States"	207		20601955
20603582	"Kim JE"	"Busan"	129.04	35.1	"Korean Republic"	1		20603582
20607851	"Morrison C"	"Buffalo"	-93.87	45.17	"United States"	80		20607851
20614180	"Joosse SA"	"Amsterdam"	4.89	52.37	"Netherlands"	183		20614180
20615970	"Voortman J"	"Bethesda"	-77.1	38.98	"United States"	74		20615970
20616149	"Ishida Y"	"Chiba"	140.12	35.6	"Japan"	74		20616149
20616218	"Walker BA"	"London"	-0.13	51.51	"United Kingdom"	114		20616218
20620594	"Isinger-Ekstrand A"	"Lund"	13.19	55.71	"Sweden"	27		20620594
20620600	"Kowalczyk JR"	"Lublin"	22.57	51.25	"Poland"	89		20620600
20620607	"Schaefer IM"	"Goettingen"	9.93	51.53	"Germany"	2		20620607
20628145	"Green MR"	"Boston"	-71.06	42.36	"United States"	28		20628145
20631050	"Storlazzi CT"	"Bari"	16.86	41.11	"Italy"	10		20631050
20633762	"Tomioka N"	"Sapporo"	141.35	43.06	"Japan"	56		20633762
20633763	"Yusenko MV"	"Heidelberg"	8.69	49.41	"Germany"	2		20633763
20644084	"Gutierrez A"	"Boston"	-71.06	42.36	"United States"	47		20644084
20645416	"Mackinnon RN"	"Melbourne"	144.96	-37.81	"Australia"	22		20645416
20647332	"Lai LA"	"Seattle"	-122.33	47.61	"United States"	56		20647332
20649963	"Letouzé E"	"Paris"	2.35	48.85	"France"	78		20649963
20649978	"Rose AE"	"New York City"	-74.01	40.71	"United States"	41		20649978
20651033	"Gu J"	"Houston"	-95.36	29.76	"United States"	101		20651033
20658264	"Tran-Thanh D"	"Toronto"	-79.42	43.7	"Canada"	8		20658264
20661407	"Ali L"	"Buffalo"	-93.87	45.17	"United States"	10		20661407
20667129	"Gunn S"	"Irvine"	-117.82	33.67	"United States"	20		20667129
20668451	"Kan Z"	"South San Francisco"	-122.41	37.65	"United States"	373		20668451
20668658	"Lockwood WW"	"Vancouver"	-123.12	49.25	"Canada"	181		20668658
20683981	"Cottrell CE"	"Columbus"	-97.37	41.43	"United States"	3		20683981
20684991	"Joha S"	"Lille"	3.06	50.63	"France"	36		20684991
20685895	"Dewaele B"	"Leuven"	4.7	50.88	"Belgium"	8		20685895
20690162	"Luan SL"	"Cambridge UK"	0.12	52.21	"United Kingdom"	38		20690162
20714441	"Hsiao YH"	"Taipei"	121.53	25.05	"Taiwan"	20		20714441
20724749	"Shao L"	"Houston"	-95.36	29.76	"United States"	55		20724749
20725991	"Micci F"	"Oslo"	10.75	59.91	"Norway"	20		20725991
20725993	"Barresi V"	"Catania"	15.07	37.49	"Italy"	19		20725993
20729466	"Parkin B"	"Ann Arbor"	-83.74	42.28	"United States"	226		20729466
20736376	"Salhia B"	"Phoenix"	-112.07	33.45	"United States"	179		20736376
20736741	"Alvarez K"	"Houston"	-95.36	29.76	"United States"	442		20736741
20799942	"Hawthorn L"	"Augusta"	-69.78	44.31	"United States"	23		20799942
20802465	"Bronner MP"	"Cleveland"	-84.88	35.16	"United States"	19		20802465
20802517	"Ocak S"	"Nashville"	-86.78	36.17	"United States"	46		20802517
20803296	"van Kuilenburg AB"	"Amsterdam"	4.89	52.37	"Netherlands"	92		20803296
20804923	"Urbánková H"	"Olomouc"	17.25	49.6	"Czech Republic"	2		20804923
20808773	"Zavadil J"	"New York City"	-74.01	40.71	"United States"	8		20808773
20811668	"Domanska K"	"Lund"	13.19	55.71	"Sweden"	44		20811668
20812997	"Setlur SR"	"Boston"	-71.06	42.36	"United States"	38		20812997
20815046	"Lacroix-Triki M"	"London"	-0.13	51.51	"United Kingdom"	49		20815046
20818650	"Ylipää A"	"Houston"	-95.36	29.76	"United States"	72		20818650
20823134	"Scholtysik R"	"Essen"	7.01	51.46	"Germany"	39		20823134
20832896	"Boelens MC"	"Groningen"	6.57	53.22	"The Netherlands"	35		20832896
20842727	"Gravier E"	"Paris"	2.35	48.85	"France"	168		20842727
20842729	"Sabatier R"	"Marseille"	5.38	43.3	"France"	330		20842729
20843775	"Vik-Mo EO"	"Oslo"	10.75	59.91	"Norway"	7		20843775
20844552	"Sánchez-Schmidt JM"	"Barcelona"	2.16	41.39	"Spain"	19		20844552
20844748	"Gorringe KL"	"Melbourne"	144.96	-37.81	"Australia"	413		20844748
20858232	"Yau C"	"Oxford"	-1.26	51.75	"United Kingdom"	12		20858232
20868595	"Hu Y"	"Beijing"	116.4	39.91	"China"	88		20868595
20871795	"Hu W"	"New Brunswick"	-74.45	40.49	"United States"	55		20871795
20872948	"Park CH"	"Seoul"	126.98	37.57	"Korean Republic"	30		20872948
20875872	"Wang ES"	"Buffalo"	-93.87	45.17	"United States"	17		20875872
20875876	"Naderi A."	"Bedford"	-0.47	52.13	"United Kingdom"	2		20875876
20876729	"Sekulic A"	"Rochester"	-70.98	43.3	"United States"	40		20876729
20883453	"Rose AE"	"New York City"	-74.01	40.71	"United States"	20		20883453
20884631	"Cheung KJ"	"Vancouver"	-123.12	49.25	"Canada"	251		20884631
20884963	"Pérot G"	"Paris"	2.35	48.85	"France"	143		20884963
20885788	"Dworkin AM"	"Columbus"	-97.37	41.43	"United States"	305		20885788
20923573	"Taniguchi K"	"Osaka-shi"	135.5	34.69	"Japan"	30		20923573
20932292	"Sircoulomb F"	"Marseille"	5.38	43.3	"France"	54		20932292
20935257	"Such E"	"Valencia"	-0.38	39.47	"Spain"	1		20935257
20937646	"Lips EH"	"Amsterdam"	4.89	52.37	"Netherlands"	163		20937646
20944071	"Walker BA"	"London"	-0.13	51.51	"United Kingdom"	190		20944071
20947517	"Mosca L"	"Milano"	9.19	45.46	"Italy"	250		20947517
20949032	"A J"	"Nanjing"	118.78	32.06	"China"	20		20949032
20952505	"López-Lago MA"	"New York City"	-74.01	40.71	"United States"	3		20952505
20955399	"Pérez B"	"Paris"	2.35	48.85	"France"	51		20955399
20959611	"Killian JK"	"Bethesda"	-77.1	38.98	"United States"	57		20959611
20967878	"Rücker FG"	"Ulm"	9.99	48.4	"Germany"	49		20967878
20978145	"Igarashi S"	"Sapporo"	141.35	43.06	"Japan"	25		20978145
21045081	"Robinson MD"	"Sydney"	151.21	-33.87	"Australia"	2		21045081
21045282	"Tommasi S"	"Bari"	16.86	41.11	"Italy"	25		21045282
21056532	"Larré S"	"Oxford"	-1.26	51.75	"United Kingdom"	36		21056532
21060790	"Sayagués JM"	"Salamanca"	-3.68	40.43	"Spain"	23		21060790
21063397	"Matsuda R"	"Kagoshima-shi"	130.56	31.56	"Japan"	5		21063397
21063398	"Cooke SL"	"Cambridge UK"	0.12	52.21	"United Kingdom"	19		21063398
21069454	"Gonçalves A"	"Marseille"	5.38	43.3	"France"	260		21069454
21078186	"Slovak ML"	"Spokane"	-117.43	47.66	"United States"	30		21078186
21078971	"Nord KH"	"Lund"	13.19	55.71	"Sweden"	23		21078971
21080181	"Mohapatra G"	"Boston"	-71.06	42.36	"United States"	50		21080181
21082043	"Rantala JK"	"Turku"	22.27	60.45	"Finland"	6		21082043
21088137	"Sung CO"	"Seoul"	126.98	37.57	"Korean Republic"	12		21088137
21089066	"Marenne G"	"Madrid"	-3.7	40.42	"Spain"	96		21089066
21098271	"Paulsson K"	"Lund"	13.19	55.71	"Sweden"	74		21098271
21102433	"Wang R"	"New York City"	-74.01	40.71	"United States"	14		21102433
21104783	"Joosse SA"	"Amsterdam"	4.89	52.37	"Netherlands"	26		21104783
21105180	"Presneau N"	"Stanmore"	-0.32	51.62	"United Kingdom"	11		21105180
21106420	"Kuroda N"	"Kochi-shi"	133.53	33.56	"Japan"	1		21106420
21107323	"Nazarian R"	"Los Angeles"	-118.24	34.05	"United States"	4		21107323
21108813	"Li J"	"Aarhus"	10.21	56.16	"Denmark"	186		21108813
21115979	"Rinaldi A"	"Bellinzona"	9.02	46.19	"Switzerland"	218		21115979
21117066	"Tap WD"	"Los Angeles"	-118.24	34.05	"United States"	46		21117066
21117211	"Fang M"	"Seattle"	-122.33	47.61	"United States"	21		21117211
21126340	"Bruin SC"	"Amsterdam"	4.89	52.37	"Netherlands"	98		21126340
21128281	"Venkatachalam R"	"Nijmegen"	5.84	51.81	"The Netherlands"	41		21128281
21135055	"Vollebergh MA"	"Amsterdam"	4.89	52.37	"Netherlands"	230		21135055
21135111	"Laurent C"	"Paris"	2.35	48.85	"France"	63		21135111
21138945	"Barrow J"	"Nottingham"	-1.15	52.95	"United Kingdom"	38		21138945
21143592	"O'Malley DP"	"Aliso Viejo"	-117.73	33.57	"United States"	57		21143592
21147910	"Robbins CM"	"Phoenix"	-112.07	33.45	"United States"	13		21147910
21148746	"Iwakawa R"	"Tokyo"	139.69	35.69	"Japan"	105		21148746
21151896	"Job B"	"Villejuif"	2.36	48.79	"France"	60		21151896
21156228	"Kay NE"	"Rochester"	-70.98	43.3	"United States"	48		21156228
21156236	"Koh Y"	"Seoul"	126.98	37.57	"Korean Republic"	45		21156236
21156250	"Natasya Naili MN"	"Kubang Kerian"	102.28	6.09	"Malaysia"	7		21156250
21156253	"Uchida K"	"Yamaguchi-shi"	131.47	34.19	"Japan"	4		21156253
21156256	"Schaefer IM"	"Goettingen"	9.93	51.53	"Germany"	1		21156256
21160078	"Weiss J"	"Koeln"	6.95	50.93	"Germany"	155		21160078
21160474	"Anderson K"	"Sutton"	-0.2	51.35	"United Kingdom"	4		21160474
21163964	"Parsons DW"	"Baltimore"	-76.61	39.29	"United States"	23		21163964
21165777	"Roberts A"	"Herston"	153.02	-27.45	"Australia"	11		21165777
21168406	"Rath P"	"Columbia"	-87.04	35.62	"United States"	4		21168406
21173787	"Kim HK"	"Bethesda"	-77.1	38.98	"United States"	96		21173787
21193364	"Kawankar N"	"Mumbai"	72.88	19.07	"India"	40		21193364
21203531	"Timmermann B"	"Berlin"	13.41	52.52	"Germany"	2		21203531
21203850	"Lee M"	"Naju-si"	126.71	35.02	"Korean Republic"	10		21203850
21213370	"Yoshihara K"	"Niigata-shi"	139.02	37.9	"Japan"	84		21213370
21213372	"Gilbert DC"	"Sutton"	-0.2	51.35	"United Kingdom"	32		21213372
21215703	"Chang CJ"	"Houston"	-95.36	29.76	"United States"	6		21215703
21220613	"Guo R"	"Duarte"	-117.98	34.14	"United States"	3		21220613
21226972	"Buffart TE"	"Amsterdam"	4.89	52.37	"Netherlands"	67		21226972
21235737	"Pansuriya TC"	"Leiden"	4.5	52.16	"The Netherlands"	37		21235737
21239504	"Kim JC"	"Seoul"	126.98	37.57	"Korean Republic"	118		21239504
21245096	"Murakami H"	"Nagoya-shi"	136.91	35.18	"Japan"	14		21245096
21247443	"Edgren H"	"Helsinki"	24.94	60.17	"Finland"	4		21247443
21251114	"Wierinckx A"	"Lyon"	4.85	45.75	"France"	13		21251114
21251322	"Bajaj R"	"New Haven"	-72.93	41.31	"United States"	30		21251322
21252250	"Almeida MQ"	"Bethesda"	-77.1	38.98	"United States"	2		21252250
21254299	"Niini T"	"Helsinki"	24.94	60.17	"Finland"	27		21254299
21258086	"Blumrich A"	"Heidelberg"	8.69	49.41	"Germany"	24		21258086
21261984	"Nacu S"	"South San Francisco"	-122.41	37.65	"United States"	6		21261984
21263245	"Raskin L"	"Ann Arbor"	-83.74	42.28	"United States"	27		21263245
21264507	"Loo LW"	"Seattle"	-122.33	47.61	"United States"	259		21264507
21269491	"Lisovich A"	"Pittsburgh"	-80	40.44	"United States"	25		21269491
21272361	"Przybytkowski E"	"Montreal"	-73.59	45.51	"Canada"	1		21272361
21274003	"Thiel A"	"Dusseldorf"	6.78	51.22	"Germany"	107		21274003
21278246	"Konecny GE"	"Los Angeles"	-118.24	34.05	"United States"	40		21278246
21285439	"Tiu RV"	"Cleveland"	-84.88	35.16	"United States"	430		21285439
21286804	"Didraga MA"	"Amsterdam"	4.89	52.37	"Netherlands"	106		21286804
21291569	"Schultz RA"	"Spokane"	-117.43	47.66	"United States"	25		21291569
21293300	"Buckley PG"	"Dublin"	-6.25	53.33	"Ireland"	34		21293300
21294127	"Ruiz C"	"Basel"	7.57	47.56	"Switzerland"	5		21294127
21297112	"Melcher R"	"Wuerzburg"	9.95	49.79	"Germany"	32		21297112
21305641	"Green MR"	"Nathan"	153.05	-27.55	"Australia"	48		21305641
21308741	"Kuranda K"	"Lille"	3.06	50.63	"France"	4		21308741
21314952	"Eng L"	"Toronto"	-79.42	43.7	"Canada"	58		21314952
21319262	"Galindo CL"	"Blacksburg"	-80.41	37.23	"United States"	16		21319262
21325068	"Saeki H"	"Fukuoka-shi"	130.42	33.61	"Japan"	101		21325068
21325289	"Yu J"	"saint louis"	-90.26	38.64	"United States"	38		21325289
21325596	"Quentin S"	"Paris"	2.35	48.85	"France"	57		21325596
21334929	"Cha JD"	"Busan"	129.04	35.1	"Korean Republic"	7		21334929
21337521	"Holland DG"	"Cambridge UK"	0.12	52.21	"United Kingdom"	1001		21337521
21339811	"Bekhouche I"	"Marseille"	5.38	43.3	"France"	197		21339811
21339820	"Itzhar N"	"Villejuif"	2.36	48.79	"France"	66		21339820
21343389	"Rose AE"	"New York City"	-74.01	40.71	"United States"	22		21343389
21347779	"Bacolod MD"	"New York City"	-74.01	40.71	"United States"	58		21347779
21348762	"Coco S"	"Genoa"	8.92	44.43	"Italy"	31		21348762
21349920	"Koumbaris G"	"Utrecht"	5.11	52.09	"The Netherlands"	34		21349920
21364009	"van Zijl F"	"Vienna"	16.37	48.21	"Austria"	2		21364009
21368834	"Wertz IE"	"South San Francisco"	-122.41	37.65	"United States"	104		21368834
21376111	"LeBron C"	"Baltimore"	-76.61	39.29	"United States"	25		21376111
21384125	"Huh J"	"Seoul"	126.98	37.57	"Korean Republic"	118		21384125
21386901	"Ambatipudi S"	"Navi Mumbai"	73.02	19.04	"India"	60		21386901
21387093	"Nadarajan VS"	"Kuala Lumpur"	101.69	3.14	"Malaysia"	39		21387093
21397856	"Theurillat JP"	"Zurich"	8.55	47.37	"Switzerland"	2		21397856
21397858	"Sawey ET"	"Cold Spring Harbor"	-73.47	40.86	"United States"	100		21397858
21399634	"Yan XJ"	"Shanghai"	121.46	31.22	"China"	9		21399634
21411445	"Tan DS"	"London"	-0.13	51.51	"United Kingdom"	50		21411445
21412928	"Paulson V"	"Dallas"	-96.81	32.78	"United States"	26		21412928
21412929	"Dahlback HS"	"Oslo"	10.75	59.91	"Norway"	29		21412929
21412930	"Kim J"	"Seoul"	126.98	37.57	"Korean Republic"	10		21412930
21412933	"Benhammou JN"	"Bethesda"	-77.1	38.98	"United States"	23		21412933
21416100	"Nabavizadeh N"	"San Francisco"	-122.42	37.77	"United States"	3		21416100
21418177	"Chigrinova E"	"Bellinzona"	9.02	46.19	"Switzerland"	167		21418177
21422114	"Haferlach C"	"Munich"	11.58	48.14	"Germany"	463		21422114
21424530	"Cin H"	"Heidelberg"	8.69	49.41	"Germany"	125		21424530
21426551	"Schneider KU"	"Heidelberg"	8.69	49.41	"Germany"	55		21426551
21429933	"Pichert G"	"London"	-0.13	51.51	"United Kingdom"	29		21429933
21430775	"Chapman MA"	"Cambridge"	-71.11	42.38	"United States"	254		21430775
21432940	"Fejzo MS"	"Los Angeles"	-118.24	34.05	"United States"	39		21432940
21435435	"Chambon M"	"Montpellier"	3.88	43.61	"France"	238		21435435
21435437	"Gaiser T"	"Bethesda"	-77.1	38.98	"United States"	12		21435437
21445971	"Middeldorp A"	"Leiden"	4.5	52.16	"The Netherlands"	30		21445971
21447829	"Umino A"	"Nagoya-shi"	136.91	35.18	"Japan"	13		21447829
21458381	"Lockwood WW"	"Vancouver"	-123.12	49.25	"Canada"	22		21458381
21466243	"Anagnostopoulos AK"	"Athens"	23.72	37.98	"Greece"	6		21466243
21468551	"Nakao M"	"Yamaguchi-shi"	131.47	34.19	"Japan"	94		21468551
21470325	"Kim YH"	"Lyon"	4.85	45.75	"France"	15		21470325
21474781	"Navab R"	"Toronto"	-79.42	43.7	"Canada"	4		21474781
21478220	"Goh XY"	"Cambridge UK"	0.12	52.21	"United Kingdom"	56		21478220
21481528	"Choi YP"	"Seoul"	126.98	37.57	"Korean Republic"	1		21481528
21484929	"Shi ZZ"	"Beijing"	116.4	39.91	"China"	35		21484929
21487109	"Salaverria I"	"Kiel"	10.13	54.32	"Germany"	46		21487109
21492330	"McKay SC"	"London"	-0.13	51.51	"United Kingdom"	32		21492330
21494657	"Valsesia A"	"Lausanne"	6.63	46.52	"Switzerland"	28		21494657
21495021	"Yang J"	"Tianjin"	117.18	39.14	"China"	10		21495021
21499235	"Abdel-Rahman MH"	"Columbus"	-97.37	41.43	"United States"	12		21499235
21504705	"Poitras JL"	"Boston"	-71.06	42.36	"United States"	2		21504705
21504706	"Dyrsø T"	"Vejle"	9.54	55.71	"Denmark"	60		21504706
21505135	"Link DC"	"st.louis"	-90.2	38.63	"United States"	1		21505135
21508638	"Pandita A"	"South San Francisco"	-122.41	37.65	"United States"	4		21508638
21521776	"Broët P"	"Singapore"	103.85	1.29	"Singapore"	226		21521776
21527527	"Afable MG"	"Cleveland"	-84.88	35.16	"United States"	117		21527527
21527530	"Rand V"	"Newcastle upon Tyne"	-1.61	54.97	"United Kingdom"	18		21527530
21531002	"Gao Y"	"Tianjin"	117.18	39.14	"China"	30		21531002
21532505	"Li C"	"Shanghai"	121.46	31.22	"China"	77		21532505
21536236	"MacKinnon RN"	"Melbourne"	144.96	-37.81	"Australia"	1		21536236
21536545	"Möller E"	"Lund"	13.19	55.71	"Sweden"	9		21536545
21538823	"Massaro SA"	"New Haven"	-72.93	41.31	"United States"	1		21538823
21540569	"Vezzoli P"	"Milano"	9.19	45.46	"Italy"	1		21540569
21542898	"Muranen TA"	"Helsinki"	24.94	60.17	"Finland"	126		21542898
21543897	"Catenacci DV"	"Chicago"	-87.65	41.85	"United States"	3		21543897
21544195	"Hawthorn L"	"Georgia"	-81.99	33.47	"United States"	56		21544195
21546498	"Gunnarsson R"	"Uppsala"	17.64	59.86	"Sweden"	369		21546498
21546976	"Pathare SM"	"Navi Mumbai"	73.02	19.04	"India"	97		21546976
21547577	"Tommasi S"	"Bari"	16.86	41.11	"Italy"	25		21547577
21547689	"Saito S"	"Tsukuba"	140.1	36.2	"Japan"	7		21547689
21547905	"Lai MT"	"Taipei"	121.53	25.05	"Taiwan"	200		21547905
21554683	"Valli R"	"Varese"	8.82	45.82	"Italy"	3		21554683
21555877	"Dahlback HS"	"Oslo"	10.75	59.91	"Norway"	1		21555877
21556796	"Zhao Y"	"Harbin"	126.65	45.75	"China"	56		21556796
21557900	"Zheng HT"	"Qingdao"	120.37	36.07	"China"	1		21557900
21562036	"Braggio E"	"Rochester"	-70.98	43.3	"United States"	13		21562036
21563232	"Huang J"	"Philadelphia"	-75.16	39.95	"United States"	93		21563232
21584902	"Swoboda A"	"Vienna"	16.37	48.21	"Austria"	3		21584902
21584903	"Chen Z"	"Duarte"	-117.98	34.14	"United States"	95		21584903
21586687	"Haan JC"	"Amsterdam"	4.89	52.37	"Netherlands"	91		21586687
21592547	"Guerra F"	"Bologna"	11.34	44.49	"Italy"	1		21592547
21602918	"Le LP"	"Boston"	-71.06	42.36	"United States"	21		21602918
21606320	"Ter-Minassian M"	"Boston"	-71.06	42.36	"United States"	261		21606320
21622719	"Galvan A"	"Milano"	9.19	45.46	"Italy"	438		21622719
21625233	"Braun FC"	"Greifswald"	13.39	54.09	"Germany"	13		21625233
21628407	"Magrangeas F"	"Nantes"	-1.55	47.22	"France"	10		21628407
21635755	"Kim HK"	"Bethesda"	-77.1	38.98	"United States"	20		21635755
21642991	"Bott M"	"New York City"	-74.01	40.71	"United States"	131		21642991
21645411	"Lin CH"	"Zhunan"	120.88	24.7	"Taiwan"	29		21645411
21647151	"Loudin MG"	"Houston"	-95.36	29.76	"United States"	126		21647151
21659463	"Bielen A"	"Sutton"	-0.2	51.35	"United Kingdom"	209		21659463
21666724	"Wu J"	"Detroit"	-83.05	42.33	"United States"	4		21666724
21676433	"Rossi E"	"Pavia"	9.16	45.19	"Italy"	81		21676433
21680035	"Halle C"	"Oslo"	10.75	59.91	"Norway"	86		21680035
21681495	"Posorski N"	"Jena"	11.59	50.93	"Germany"	12		21681495
21683982	"Dahlback HS"	"Oslo"	10.75	59.91	"Norway"	2		21683982
21684623	"Gottschling S"	"Heidelberg"	8.69	49.41	"Germany"	6		21684623
21685375	"Roy D"	"Chapel Hill"	-79.06	35.91	"United States"	49		21685375
21687935	"Ching HC"	"Kuala Lumpur"	101.69	3.14	"Malaysia"	70		21687935
21690554	"Karube K"	"Nagoya-shi"	136.91	35.18	"Japan"	35		21690554
21696394	"Edsgärd D"	"Lyngby"	12.49	55.76	"Denmark"	16		21696394
21699700	"Llorens F"	"Barcelona"	2.16	41.39	"Spain"	2		21699700
21701589	"Chang H"	"Princeton"	-80.41	25.54	"United States"	8		21701589
21707708	"Adam J"	"Paris"	2.35	48.85	"France"	7		21707708
21710693	"Grisanzio C"	"Boston"	-71.06	42.36	"United States"	10		21710693
21711345	"Feito-Rodríguez M"	"Madrid"	-3.7	40.42	"Spain"	1		21711345
21712435	"Morak M"	"Munich"	11.58	48.14	"Germany"	23		21712435
21713766	"Kresse SH"	"Oslo"	10.75	59.91	"Norway"	36		21713766
21717218	"Brosens RP"	"Amsterdam"	4.89	52.37	"Netherlands"	40		21717218
21717527	"Dahlback HS"	"Oslo"	10.75	59.91	"Norway"	17		21717527
21720365	"Cancer Genome Atlas Research Network."	"Berkeley"	-122.27	37.87	"United States"	489		21720365
21720744	"Chae H"	"Seoul"	126.98	37.57	"Korean Republic"	1		21720744
21730190	"Ruiz C"	"Scottsdale"	-111.9	33.51	"United States"	61		21730190
21734802	"Brown J"	"Johannesburg"	28.04	-26.2	"South Africa"	5		21734802
21735166	"Veits L"	"Innsbruck"	11.39	47.26	"Austria"	4		21735166
21735447	"Wilkerson PM"	"London"	-0.13	51.51	"United Kingdom"	33		21735447
